 TIME                    	GasUsage                 	heating_signal           	setpoint                 	Tin                      	occ                      	
 HOURS              	kJ/hr               	NAV                 	NAV                 	NAV                 	NAV                 	
  +1.6216666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7000000000000000E+01	  +2.3317883485989555E+01	  +1.0000000000000000E+00	
  +1.6233333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3303210663908292E+01	  +1.0000000000000000E+00	
  +1.6250000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3275103518825290E+01	  +1.0000000000000000E+00	
  +1.6266666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2000000000000000E+01	  +2.3236605986540582E+01	  +1.0000000000000000E+00	
  +1.6283333333333334E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.7000000000000000E+01	  +2.3213117723461988E+01	  +1.0000000000000000E+00	
  +1.6300000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000028E+01	  +2.3334269450708671E+01	  +1.0000000000000000E+00	
  +1.6316666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +2.3385825367954642E+01	  +1.0000000000000000E+00	
  +1.6333333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.1000000000000000E+01	  +2.3326274938532755E+01	  +1.0000000000000000E+00	
  +1.6350000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3323540848299722E+01	  +1.0000000000000000E+00	
  +1.6366666666666666E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +7.8000000000000000E+01	  +2.3309703612416246E+01	  +1.0000000000000000E+00	
  +1.6383333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999979E+01	  +2.3436875529432378E+01	  +1.0000000000000000E+00	
  +1.6400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.9000000000000000E+01	  +2.3560639166599454E+01	  +1.0000000000000000E+00	
  +1.6416666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3578563075837462E+01	  +1.0000000000000000E+00	
  +1.6433333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3581451355901969E+01	  +1.0000000000000000E+00	
  +1.6450000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3558009660762970E+01	  +1.0000000000000000E+00	
  +1.6466666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3524124100470669E+01	  +1.0000000000000000E+00	
  +1.6483333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3479070242406834E+01	  +1.0000000000000000E+00	
  +1.6500000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3496594269738367E+01	  +1.0000000000000000E+00	
  +1.6516666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9999999999999993E+01	  +2.3521855365545637E+01	  +1.0000000000000000E+00	
  +1.6533333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3496842375860520E+01	  +1.0000000000000000E+00	
  +1.6550000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3466781323178626E+01	  +1.0000000000000000E+00	
  +1.6566666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.6000000000000000E+01	  +2.3450075885443393E+01	  +1.0000000000000000E+00	
  +1.6583333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000007E+01	  +2.3441348452637051E+01	  +1.0000000000000000E+00	
  +1.6600000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3407731516795049E+01	  +1.0000000000000000E+00	
  +1.6616666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9000000000000000E+01	  +2.3378903701841171E+01	  +1.0000000000000000E+00	
  +1.6633333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3375791811552354E+01	  +1.0000000000000000E+00	
  +1.6650000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3366777339480297E+01	  +1.0000000000000000E+00	
  +1.6666666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5999999999999993E+01	  +2.3353363059671050E+01	  +1.0000000000000000E+00	
  +1.6683333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0000000000000000E+01	  +2.3332035342077550E+01	  +1.0000000000000000E+00	
  +1.6700000000000000E+02	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.3000000000000000E+01	  +2.3276297079953860E+01	  +1.0000000000000000E+00	
  +1.6716666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3367454067019235E+01	  +1.0000000000000000E+00	
  +1.6733333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7000000000000000E+01	  +2.3449854896486798E+01	  +1.0000000000000000E+00	
  +1.6750000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9999999999999986E+01	  +2.3385739130202296E+01	  +1.0000000000000000E+00	
  +1.6766666666666666E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3361746519420162E+01	  +1.0000000000000000E+00	
  +1.6783333333333334E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0000000000000000E+01	  +2.3533983181159897E+01	  +1.0000000000000000E+00	
  +1.6800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6000000000000000E+01	  +2.3557884211555429E+01	  +1.0000000000000000E+00	
