 TIME                    	Tin                      	Tout                     	Gas                      	signal                   	elec                     	RHin                     	RHout                    	occ                      	rwt                      	swt                      	setpoint                 	
 HOURS              	NAV                 	øC                  	kJ/hr               	NAV                 	NAV                 	NAV                 	%                   	NAV                 	NAV                 	øC                  	NAV                 	
  +3.7033333333333331E+02	  +2.2501948594870008E+01	  -7.3750000000000258E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1941999999999862E+03	  +1.5366673805099326E+01	  +6.0000000000000071E+01	  +1.0000000000000000E+00	  +2.3971348431401140E+01	  +2.3971348431401140E+01	  +7.0000000000000000E+01	
  +3.7050000000000000E+02	  +2.2591899345996378E+01	  -7.1583333333333350E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3183999999999846E+03	  +1.5319445869451856E+01	  +5.9333333333333329E+01	  +1.0000000000000000E+00	  +2.3940331080715811E+01	  +2.3940331080715811E+01	  +6.5000000000000000E+01	
  +3.7066666666666669E+02	  +2.2684091166127669E+01	  -6.9416666666666433E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4570000000000123E+03	  +1.5270908971943241E+01	  +5.8666666666666586E+01	  +1.0000000000000000E+00	  +2.3911430346741618E+01	  +2.3911430346741618E+01	  +5.5000000000000000E+01	
  +3.7083333333333331E+02	  +2.2753884562295177E+01	  -6.7250000000000263E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5110000000000009E+03	  +1.5243780553899288E+01	  +5.8000000000000071E+01	  +1.0000000000000000E+00	  +2.3882183961698871E+01	  +2.3882183961698871E+01	  +5.0000000000000000E+01	
  +3.7100000000000000E+02	  +2.2761937415533520E+01	  -6.5083333333333346E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5019999999999955E+03	  +1.5274233431118871E+01	  +5.7333333333333329E+01	  +1.0000000000000000E+00	  +2.3854539844413956E+01	  +2.3854539844413956E+01	  +4.5000000000000000E+01	
  +3.7116666666666669E+02	  +2.2763177059326967E+01	  -6.2333333333332961E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5416000000000295E+03	  +1.5311848412642828E+01	  +5.6499999999999886E+01	  +1.0000000000000000E+00	  +2.3826839008103285E+01	  +2.3826839008103285E+01	  +4.5000000000000000E+01	
  +3.7133333333333331E+02	  +2.2824776601869704E+01	  -5.9000000000000385E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6711999999999921E+03	  +1.5294719296158263E+01	  +5.5500000000000114E+01	  +1.0000000000000000E+00	  +2.3801757783054427E+01	  +2.3801757783054427E+01	  +6.5000000000000000E+01	
  +3.7150000000000000E+02	  +2.2904223268490664E+01	  -5.5666666666666664E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7396000000000049E+03	  +1.5262380871786933E+01	  +5.4500000000000000E+01	  +1.0000000000000000E+00	  +2.3775012495479082E+01	  +2.3775012495479082E+01	  +8.0000000000000000E+01	
  +3.7166666666666669E+02	  +2.2936411303384901E+01	  -5.2333333333332952E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6963999999999905E+03	  +1.5274944312756265E+01	  +5.3499999999999886E+01	  +1.0000000000000000E+00	  +2.3750402190135002E+01	  +2.3750402190135002E+01	  +6.5000000000000000E+01	
  +3.7183333333333331E+02	  +2.2929292593436337E+01	  -4.9000000000000377E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6549999999997758E+03	  +1.5324966733113849E+01	  +5.2500000000000114E+01	  +1.0000000000000000E+00	  +2.3725508417678686E+01	  +2.3725508417678686E+01	  +7.0000000000000000E+01	
  +3.7200000000000000E+02	  +2.3521962905795725E+01	  -4.5666666666666664E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6278000000001157E+03	  +1.4828563544273372E+01	  +5.1500000000000000E+01	  +1.0000000000000000E+00	  +2.3701345871072213E+01	  +2.3701345871072213E+01	  +4.0000000000000000E+01	
  +3.7216666666666669E+02	  +2.3892484792915738E+01	  -4.2666666666666364E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +3.6125999999992996E+03	  +1.4544147885326112E+01	  +5.0666666666666586E+01	  +1.0000000000000000E+00	  +2.3676994662147514E+01	  +3.6994417096515058E+01	  +4.0000000000000000E+01	
  +3.7233333333333331E+02	  +2.2844563941756764E+01	  -4.0000000000000302E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +5.3640000000001021E+02	  +1.5540509653130471E+01	  +5.0000000000000071E+01	  +1.0000000000000000E+00	  +2.3843556008330506E+01	  +3.7160978442698053E+01	  +6.0000000000000000E+01	
  +3.7250000000000000E+02	  +2.2051707585961605E+01	  -3.7333333333333329E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.4640000000000043E+02	  +1.6357855777863840E+01	  +4.9333333333333329E+01	  +1.0000000000000000E+00	  +2.3842897890975419E+01	  +3.7160320325342965E+01	  +7.0000000000000000E+01	
  +3.7266666666666669E+02	  +2.2184242217743432E+01	  -3.4666666666666361E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.4280000000003355E+02	  +1.6276554215832647E+01	  +4.8666666666666586E+01	  +1.0000000000000000E+00	  +2.6193951213847285E+01	  +3.9511373648214828E+01	  +5.0000000000000000E+01	
  +3.7283333333333331E+02	  +2.2423796884471695E+01	  -3.2000000000000299E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +5.9040000000001271E+02	  +1.6091308877836820E+01	  +4.8000000000000071E+01	  +1.0000000000000000E+00	  +2.6549398821468742E+01	  +3.9866821255836285E+01	  +4.0000000000000000E+01	
  +3.7300000000000000E+02	  +2.2732855198026300E+01	  -2.9333333333333336E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.7879999999996909E+02	  +1.5842189797459300E+01	  +4.7333333333333329E+01	  +1.0000000000000000E+00	  +2.8207162832248940E+01	  +4.1524585266616484E+01	  +6.5000000000000000E+01	
  +3.7316666666666669E+02	  +2.3086072592821857E+01	  -2.7333333333333183E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +7.5060000000004436E+02	  +1.5556085223661094E+01	  +4.6833333333333300E+01	  +1.0000000000000000E+00	  +2.9046832364323443E+01	  +4.2364254798690986E+01	  +6.0000000000000000E+01	
  +3.7333333333333331E+02	  +2.3427767899814707E+01	  -2.6000000000000152E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +9.4500000000004934E+02	  +1.5286147876853001E+01	  +4.6500000000000043E+01	  +1.0000000000000000E+00	  +3.0340138472888583E+01	  +4.3657560907256126E+01	  +7.5000000000000000E+01	
  +3.7350000000000000E+02	  +2.3580118827245101E+01	  -2.4666666666666668E+00	  +4.2647097896627514E+04	  +1.0000000000000000E+00	  +5.1120000000000329E+02	  +1.5193233899081587E+01	  +4.6166666666666671E+01	  +1.0000000000000000E+00	  +3.1348440760827351E+01	  +4.0000000000000000E+01	  +4.0000000000000000E+01	
  +3.7366666666666669E+02	  +2.3610140277826371E+01	  -2.3333333333333179E+00	  +6.5647058823529398E+04	  +1.0000000000000000E+00	  +4.8240000000000617E+02	  +1.5212038026314808E+01	  +4.5833333333333300E+01	  +1.0000000000000000E+00	  +3.2453081859456560E+01	  +4.5770504293824104E+01	  +7.5000000000000000E+01	
  +3.7383333333333331E+02	  +2.3778704638595979E+01	  -2.2000000000000148E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0940000000000413E+02	  +1.5103632852685859E+01	  +4.5500000000000043E+01	  +1.0000000000000000E+00	  +3.3559744988126624E+01	  +3.3559744988126624E+01	  +5.5000000000000000E+01	
  +3.7400000000000000E+02	  +2.4223496634417721E+01	  -2.0666666666666664E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7340000000000413E+02	  +1.4748902122875679E+01	  +4.5166666666666671E+01	  +1.0000000000000000E+00	  +3.3659881392049343E+01	  +3.3659881392049343E+01	  +7.5000000000000000E+01	
  +3.7416666666666669E+02	  +2.4514642071807362E+01	  -1.9833333333333294E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3739999999999714E+02	  +1.4536031729978731E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.5395703978865640E+01	  +3.5395703978865640E+01	  +6.0000000000000000E+01	
  +3.7433333333333331E+02	  +2.4462010199007775E+01	  -1.9500000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2480000000000371E+02	  +1.4623464107303777E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.3566289916813460E+01	  +3.3566289916813460E+01	  +7.5000000000000000E+01	
  +3.7450000000000000E+02	  +2.4423243883980064E+01	  -1.9166666666666665E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9240000000001578E+02	  +1.4698378427984160E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.4515768733606336E+01	  +3.4515768733606336E+01	  +4.5000000000000000E+01	
  +3.7466666666666669E+02	  +2.4359686743762271E+01	  -1.8833333333333293E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5380000000000982E+02	  +1.4794808415395783E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.3666209211213719E+01	  +3.3666209211213719E+01	  +6.5000000000000000E+01	
  +3.7483333333333331E+02	  +2.4312023327258412E+01	  -1.8500000000000036E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9699999999998590E+02	  +1.4876935094940828E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.3918393160240356E+01	  +3.3918393160240356E+01	  +5.0000000000000000E+01	
  +3.7500000000000000E+02	  +2.4568299065193788E+01	  -1.8166666666666664E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2120000000001107E+02	  +1.4688953163358761E+01	  +4.5000000000000000E+01	  +1.0000000000000000E+00	  +3.3507791860333505E+01	  +3.3507791860333505E+01	  +4.0000000000000000E+01	
  +3.7516666666666669E+02	  +2.4758697026416634E+01	  -1.8500000000000114E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2399999999998857E+02	  +1.4560227682489460E+01	  +4.5250000000000057E+01	  +1.0000000000000000E+00	  +3.3499874592089000E+01	  +3.3499874592089000E+01	  +7.0000000000000000E+01	
  +3.7533333333333331E+02	  +2.4670963201864129E+01	  -1.9499999999999886E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7359999999999263E+02	  +1.4673816005768995E+01	  +4.5749999999999943E+01	  +1.0000000000000000E+00	  +3.3217308647966675E+01	  +3.3217308647966675E+01	  +4.5000000000000000E+01	
  +3.7550000000000000E+02	  +2.4646771381327842E+01	  -2.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3839999999999918E+02	  +1.4731541840328351E+01	  +4.6250000000000000E+01	  +1.0000000000000000E+00	  +3.3125346386316778E+01	  +3.3125346386316778E+01	  +7.0000000000000000E+01	
  +3.7566666666666669E+02	  +2.4630818919068801E+01	  -2.1500000000000115E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4560000000000821E+02	  +1.4781473978237821E+01	  +4.6750000000000057E+01	  +1.0000000000000000E+00	  +3.2908093223990463E+01	  +3.2908093223990463E+01	  +5.0000000000000000E+01	
  +3.7583333333333331E+02	  +2.4606671541351460E+01	  -2.2499999999999889E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8160000000000082E+02	  +1.4838109286267688E+01	  +4.7249999999999943E+01	  +1.0000000000000000E+00	  +3.2775941883556186E+01	  +3.2775941883556186E+01	  +6.5000000000000000E+01	
  +3.7600000000000000E+02	  +2.4643014364709796E+01	  -2.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7440000000000532E+02	  +1.4840445999072443E+01	  +4.7750000000000000E+01	  +1.0000000000000000E+00	  +3.2589802664232266E+01	  +3.2589802664232266E+01	  +7.0000000000000000E+01	
  +3.7616666666666669E+02	  +2.4654221295990673E+01	  -2.5000000000000231E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2760000000000616E+02	  +1.4863897487275260E+01	  +4.8333333333333414E+01	  +1.0000000000000000E+00	  +3.2442576732310073E+01	  +3.2442576732310073E+01	  +7.5000000000000000E+01	
  +3.7633333333333331E+02	  +2.4612837167755099E+01	  -2.6999999999999775E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5459999999999735E+02	  +1.4932367002128256E+01	  +4.8999999999999929E+01	  +1.0000000000000000E+00	  +3.2274577190883122E+01	  +3.2274577190883122E+01	  +4.0000000000000000E+01	
  +3.7650000000000000E+02	  +2.4592267389952706E+01	  -2.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7800000000000904E+02	  +1.4980403449767120E+01	  +4.9666666666666671E+01	  +1.0000000000000000E+00	  +3.2124504357394045E+01	  +3.2124504357394045E+01	  +7.0000000000000000E+01	
  +3.7666666666666669E+02	  +2.4542515100543937E+01	  -3.1000000000000227E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9879999999997546E+02	  +1.5052775586128465E+01	  +5.0333333333333414E+01	  +1.0000000000000000E+00	  +3.1962531898588832E+01	  +3.1962531898588832E+01	  +5.5000000000000000E+01	
  +3.7683333333333331E+02	  +2.4458540355358231E+01	  -3.2999999999999776E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9079999999999919E+02	  +1.5154473436989376E+01	  +5.0999999999999929E+01	  +1.0000000000000000E+00	  +3.1811805804618647E+01	  +3.1811805804618647E+01	  +4.5000000000000000E+01	
  +3.7700000000000000E+02	  +2.4392378064906037E+01	  -3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9799999999999449E+02	  +1.5238607261662235E+01	  +5.1666666666666671E+01	  +1.0000000000000000E+00	  +3.1653712665036373E+01	  +3.1653712665036373E+01	  +7.5000000000000000E+01	
  +3.7716666666666669E+02	  +2.4362581920046324E+01	  -3.7416666666666987E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4660000000000247E+02	  +1.5288098613348691E+01	  +5.2583333333333471E+01	  +1.0000000000000000E+00	  +3.1500159511286562E+01	  +3.1500159511286562E+01	  +6.0000000000000000E+01	
  +3.7733333333333331E+02	  +2.4335808708579119E+01	  -4.0249999999999675E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5740000000000265E+02	  +1.5333493614313822E+01	  +5.3749999999999872E+01	  +1.0000000000000000E+00	  +3.1356058893227519E+01	  +3.1356058893227519E+01	  +4.5000000000000000E+01	
  +3.7750000000000000E+02	  +2.4291978086756693E+01	  -4.3083333333333327E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3400000000000492E+02	  +1.5393313713053534E+01	  +5.4916666666666671E+01	  +1.0000000000000000E+00	  +3.1206397667693349E+01	  +3.1206397667693349E+01	  +8.0000000000000000E+01	
  +3.7766666666666669E+02	  +2.4233865718137213E+01	  -4.5916666666666996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9080000000035690E+02	  +1.5465082741580495E+01	  +5.6083333333333471E+01	  +1.0000000000000000E+00	  +3.1062292494947648E+01	  +3.1062292494947648E+01	  +7.0000000000000000E+01	
  +3.7783333333333331E+02	  +2.4591050469956961E+01	  -4.8749999999999680E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7603999999998641E+03	  +1.5153895966524768E+01	  +5.7249999999999872E+01	  +1.0000000000000000E+00	  +3.0916968191229699E+01	  +3.0916968191229699E+01	  +7.5000000000000000E+01	
  +3.7800000000000000E+02	  +2.5202208944120002E+01	  -5.1583333333333341E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9556000000001163E+03	  +1.4625216513694074E+01	  +5.8416666666666671E+01	  +1.0000000000000000E+00	  +3.0773622809568305E+01	  +3.0773622809568305E+01	  +6.5000000000000000E+01	
  +3.7816666666666669E+02	  +2.5142922687390026E+01	  -5.3166666666666700E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9331999999997427E+03	  +1.4689697862289949E+01	  +5.9083333333333357E+01	  +1.0000000000000000E+00	  +3.0644016117865611E+01	  +3.0644016117865611E+01	  +7.0000000000000000E+01	
  +3.7833333333333331E+02	  +2.4596741050904505E+01	  -5.3499999999999961E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0100000000005321E+02	  +1.5188925372335497E+01	  +5.9249999999999986E+01	  +1.0000000000000000E+00	  +3.0541364574206739E+01	  +3.0541364574206739E+01	  +4.5000000000000000E+01	
  +3.7850000000000000E+02	  +2.4197764744008758E+01	  -5.3833333333333329E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3299999999999369E+02	  +1.5568632168257484E+01	  +5.9416666666666671E+01	  +1.0000000000000000E+00	  +3.0414531477214791E+01	  +3.0414531477214791E+01	  +4.0000000000000000E+01	
  +3.7866666666666669E+02	  +2.4062621461342022E+01	  -5.4166666666666705E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8880000000000285E+02	  +1.5707427556168623E+01	  +5.9583333333333357E+01	  +1.0000000000000000E+00	  +3.0287236139657747E+01	  +3.0287236139657747E+01	  +7.0000000000000000E+01	
  +3.7883333333333331E+02	  +2.4052424196684189E+01	  -5.4499999999999957E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0140000000000657E+02	  +1.5728605086911275E+01	  +5.9749999999999986E+01	  +1.0000000000000000E+00	  +3.0155742360119802E+01	  +3.0155742360119802E+01	  +5.0000000000000000E+01	
  +3.7900000000000000E+02	  +2.3990537945643457E+01	  -5.4833333333333334E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4380000000000388E+02	  +1.5798349129913209E+01	  +5.9916666666666671E+01	  +1.0000000000000000E+00	  +3.0029126645921121E+01	  +3.0029126645921121E+01	  +4.5000000000000000E+01	
  +3.7916666666666669E+02	  +2.3916184902300511E+01	  -5.5166666666666702E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0960000000002782E+02	  +1.5879891819355461E+01	  +6.0083333333333357E+01	  +1.0000000000000000E+00	  +2.9901695684525343E+01	  +2.9901695684525343E+01	  +5.0000000000000000E+01	
  +3.7933333333333331E+02	  +2.3915538309857070E+01	  -5.5499999999999963E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3199999999999716E+02	  +1.5890881794183260E+01	  +6.0249999999999986E+01	  +1.0000000000000000E+00	  +2.9790279768962485E+01	  +2.9790279768962485E+01	  +6.0000000000000000E+01	
  +3.7950000000000000E+02	  +2.3932613504566419E+01	  -5.5833333333333330E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5720000000001289E+02	  +1.5884545186148879E+01	  +6.0416666666666671E+01	  +1.0000000000000000E+00	  +2.9666641775102679E+01	  +2.9666641775102679E+01	  +5.5000000000000000E+01	
  +3.7966666666666669E+02	  +2.3887006295826151E+01	  -5.6166666666666707E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4379999999999103E+02	  +1.5937757184490408E+01	  +6.0583333333333357E+01	  +1.0000000000000000E+00	  +2.9553511741970240E+01	  +2.9553511741970240E+01	  +5.5000000000000000E+01	
  +3.7983333333333331E+02	  +2.3823192837752213E+01	  -5.6499999999999959E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0419999999999487E+02	  +1.6008303692343944E+01	  +6.0749999999999986E+01	  +1.0000000000000000E+00	  +2.9436152228474313E+01	  +2.9436152228474313E+01	  +5.5000000000000000E+01	
  +3.8000000000000000E+02	  +2.3757534779454144E+01	  -5.6833333333333336E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4919999999999385E+02	  +1.6080610243996617E+01	  +6.0916666666666671E+01	  +1.0000000000000000E+00	  +2.9322624151728888E+01	  +2.9322624151728888E+01	  +5.5000000000000000E+01	
  +3.8016666666666669E+02	  +2.3718194323100075E+01	  -5.7083333333333357E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0319999999999510E+02	  +1.6127470043390101E+01	  +6.1083333333333357E+01	  +1.0000000000000000E+00	  +2.9207986336253661E+01	  +2.9207986336253661E+01	  +5.5000000000000000E+01	
  +3.8033333333333331E+02	  +2.3707437589548451E+01	  -5.7249999999999988E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8160000000000616E+02	  +1.6146636600172481E+01	  +6.1249999999999986E+01	  +1.0000000000000000E+00	  +2.9108663260881247E+01	  +2.9108663260881247E+01	  +5.5000000000000000E+01	
  +3.8050000000000000E+02	  +2.3669126942549148E+01	  -5.7416666666666671E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2760000000000207E+02	  +1.6192719314919209E+01	  +6.1416666666666671E+01	  +1.0000000000000000E+00	  +2.8998124022415716E+01	  +2.8998124022415716E+01	  +6.0000000000000000E+01	
  +3.8066666666666669E+02	  +2.3631733240351611E+01	  -5.7583333333333364E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0960000000000986E+02	  +1.6238089164895428E+01	  +6.1583333333333357E+01	  +1.0000000000000000E+00	  +2.8896912739493342E+01	  +2.8896912739493342E+01	  +8.0000000000000000E+01	
